date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:53	277737/277737	---M-Z	200	added ('OK')	text/html	etag:%2243ce9-4d859348b7049-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9c%d7%95%d7%aa.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9c%d7%95%d7%aa.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:54	62312/62312	---M-Z	200	added ('OK')	text/html	etag:%22f368-4d859345b530d-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:54	2463/2463	---M-Z	200	added ('OK')	text/html	etag:%2299f-4d859344fd553-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%90%d7%a7%d7%93%d7%97.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%90%d7%a7%d7%93%d7%97.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:54	2529/2529	---M-Z	200	added ('OK')	text/html	etag:%229e1-4d859344349c9-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%91%d7%95%d7%97%d7%9f.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%91%d7%95%d7%97%d7%9f.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:54	3052/3052	---M-Z	200	added ('OK')	text/html	etag:%22bec-4d8593436517e-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%96%d7%95%d7%97%d7%9c%d7%aa.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%96%d7%95%d7%97%d7%9c%d7%aa.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:55	51201/51201	---M-Z	200	added ('OK')	text/html	etag:%22c801-4d8593443c2fb-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%a9%d7%aa%d7%99%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%a9%d7%aa%d7%99%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:55	15830/15830	---M-Z	200	added ('OK')	text/html	etag:%223dd6-4d85934280168-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%a2%d7%96%d7%a8%d7%90.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%9f%20%d7%a2%d7%96%d7%a8%d7%90.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:55	6527/6527	---M-Z	200	added ('OK')	text/html	etag:%22197f-4d85934097032-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a0%d7%99%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a0%d7%99%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:55	38792/38792	---M-Z	200	added ('OK')	text/html	etag:%229788-4d85933f7287b-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a0%d7%a8.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a0%d7%a8.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:56	4677/4677	---M-Z	200	added ('OK')	text/html	etag:%221245-4d85933d97ddc-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a6%d7%9f.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a6%d7%9f.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:56	95050/95050	---M-Z	200	added ('OK')	text/html	etag:%221734a-4d85933ca1896-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:56	41875/41875	---M-Z	200	added ('OK')	text/html	etag:%22a393-4d8593397c891-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%20%d7%9e%d7%9f%20%d7%94%d7%97%d7%99.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%20%d7%9e%d7%9f%20%d7%94%d7%97%d7%99.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:56	1691/1691	---M-Z	200	added ('OK')	text/html	etag:%2269b-4d8593371542c-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%91%d7%a0%d7%90%d7%9c.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%91%d7%a0%d7%90%d7%9c.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:57	1340/1340	---M-Z	200	added ('OK')	text/html	etag:%2253c-4d859335f7d6d-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:57	26213/26213	---M-Z	200	added ('OK')	text/html	etag:%226665-4d85933414299-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%90%d7%91%d7%99%d7%9e%d7%9c%d7%9a.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%90%d7%91%d7%99%d7%9e%d7%9c%d7%9a.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:42:59	206118/206118	---M-Z	200	added ('OK')	text/html	etag:%2232526-4d85933525604-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%90%d7%95%d7%a8%20%d7%9b%d7%a9%d7%93%d7%99%d7%9d%20%d7%95%d7%99%d7%a6%d7%99%d7%90%d7%aa%d7%95%20%d7%9e%d7%a9%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%90%d7%95%d7%a8%20%d7%9b%d7%a9%d7%93%d7%99%d7%9d%20%d7%95%d7%99%d7%a6%d7%99%d7%90%d7%aa%d7%95%20%d7%9e%d7%a9%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:00	1528/1528	---M-Z	200	added ('OK')	text/html	etag:%225f8-4d85933288a21-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%90%d7%9e%d7%95%d7%a0%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%90%d7%9e%d7%95%d7%a0%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:01	11510/11510	---M-Z	200	added ('OK')	text/html	etag:%222cf6-4d85933247337-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%90%d7%9c%d7%a7%d7%99.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%90%d7%9c%d7%a7%d7%99.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:01	52463/52463	---M-Z	200	added ('OK')	text/html	etag:%22ccef-4d859331b52ea-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%91%d7%a0%d7%99%20%d7%97%d7%aa.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%91%d7%a0%d7%99%20%d7%97%d7%aa.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:02	60145/60145	---M-Z	200	added ('OK')	text/html	etag:%22eaf1-4d8593316133e-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%a0%d7%99%d7%95.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%a0%d7%99%d7%95.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:03	82064/82064	---M-Z	200	added ('OK')	text/html	etag:%2214090-4d85932fe701e-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%a8%d7%99%d7%aa.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%a8%d7%99%d7%aa.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:04	67597/67597	---M-Z	200	added ('OK')	text/html	etag:%221080d-4d8593303c722-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%a8%d7%9b%d7%94%20%d7%95%d7%94%d7%91%d7%98%d7%97%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%a8%d7%9b%d7%94%20%d7%95%d7%94%d7%91%d7%98%d7%97%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:06	20789/20789	---M-Z	200	added ('OK')	text/html	etag:%225135-4d85932dc6076-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%94%d7%92%d7%a8.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%94%d7%92%d7%a8.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:06	1423520/1423520	---MCZ	200	added ('OK')	text/html	etag:%2215b8a0-4d85934298b8c-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:06	135959/135959	---M-Z	200	added ('OK')	text/html	etag:%2221317-4d85932de3529-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%96%d7%9b%d7%95%d7%aa%20%d7%95%d7%90%d7%9e%d7%95%d7%a0%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%96%d7%9b%d7%95%d7%aa%20%d7%95%d7%90%d7%9e%d7%95%d7%a0%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:06	1491/1491	---M-Z	200	added ('OK')	text/html	etag:%225d3-4d85932b9c466-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%99%d7%a6%d7%97%d7%a7.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%99%d7%a6%d7%97%d7%a7.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:06	1519/1519	---M-Z	200	added ('OK')	text/html	etag:%225ef-4d85932ab7017-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%99%d7%a9%d7%9e%d7%a2%d7%90%d7%9c.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%99%d7%a9%d7%9e%d7%a2%d7%90%d7%9c.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:07	196898/196898	---M-Z	200	added ('OK')	text/html	etag:%2230122-4d85932ba7fec-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%9c%d7%95%d7%98.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%9c%d7%95%d7%98.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:08	148140/148140	---M-Z	200	added ('OK')	text/html	etag:%22242ac-4d859329ec5bb-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%94%d7%9e%d7%9c%d7%90%d7%9b%d7%99%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%94%d7%9e%d7%9c%d7%90%d7%9b%d7%99%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:09	119713/119713	---M-Z	200	added ('OK')	text/html	etag:%221d3a1-4d85932837156-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%94%d7%9e%d7%9c%d7%9b%d7%99%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%94%d7%9e%d7%9c%d7%9b%d7%99%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:09	79368/79368	---M-Z	200	added ('OK')	text/html	etag:%2213608-4d859324f25b8-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%9e%d7%a6%d7%a8%d7%99%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%91%d7%9e%d7%a6%d7%a8%d7%99%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:10	62072/62072	---M-Z	200	added ('OK')	text/html	etag:%22f278-4d85932171d1f-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%a0%d7%91%d7%95%d7%90%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%a0%d7%91%d7%95%d7%90%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:11	83748/83748	---M-Z	200	added ('OK')	text/html	etag:%2214724-4d85931f68480-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%a1%d7%91%d7%99%d7%91%d7%aa%d7%95.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%a1%d7%91%d7%99%d7%91%d7%aa%d7%95.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:13	151021/151021	---M-Z	200	added ('OK')	text/html	etag:%2224ded-4d85931f766e7-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%a1%d7%93%d7%95%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%a1%d7%93%d7%95%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:13	23600/23600	---M-Z	200	added ('OK')	text/html	etag:%225c30-4d85931c96907-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%a8%d7%9b%d7%95%d7%a9.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%a8%d7%9b%d7%95%d7%a9.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:14	87154/87154	---M-Z	200	added ('OK')	text/html	etag:%2215472-4d85931cb8bf2-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%a9%d7%a8%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%95%d7%a9%d7%a8%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:15	616982/616982	---MCZ	200	added ('OK')	text/html	etag:%2296a16-4d8593273f023-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%a0%d7%a1%d7%99%d7%95%d7%9f.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%a0%d7%a1%d7%99%d7%95%d7%9f.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:15	67480/67480	---M-Z	200	added ('OK')	text/html	etag:%2210798-4d85931b4b3c3-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%aa%d7%95%d7%a8%d7%94%20%d7%95%d7%9e%d7%a6%d7%95%d7%95%d7%aa.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%aa%d7%95%d7%a8%d7%94%20%d7%95%d7%9e%d7%a6%d7%95%d7%95%d7%aa.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:15	22682/22682	---M-Z	200	added ('OK')	text/html	etag:%22589a-4d85931abd23b-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%aa%d7%a4%d7%9c%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%94%d7%9d%20%20%20%d7%aa%d7%a4%d7%9c%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:15	9216/9216	---M-Z	200	added ('OK')	text/html	etag:%222400-4d859319b0904-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%9a.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a8%d7%9a.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:15	64308/64308	---M-Z	200	added ('OK')	text/html	etag:%22fb34-4d85931971cca-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a9%d7%9c%d7%95%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%91%d7%a9%d7%9c%d7%95%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:16	11725/11725	---M-Z	200	added ('OK')	text/html	etag:%222dcd-4d85931790905-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%92.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%92.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:16	191857/191857	---M-Z	200	added ('OK')	text/html	etag:%222ed71-4d859318ba732-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%93%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%93%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:17	4842/4842	---M-Z	200	added ('OK')	text/html	etag:%2212ea-4d8593165d2e0-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%95%d7%93%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%95%d7%93%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:17	43735/43735	---M-Z	200	added ('OK')	text/html	etag:%22aad7-4d859315f6dd9-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%95%d7%96.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%95%d7%96.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:17	2007/2007	---M-Z	200	added ('OK')	text/html	etag:%227d7-4d8593154c715-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%95%d7%a8.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%95%d7%a8.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:17	2113/2113	---M-Z	200	added ('OK')	text/html	etag:%22841-4d859314b8831-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:18	1856/1856	---M-Z	200	added ('OK')	text/html	etag:%22740-4d8593147a3e3-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%9e%d7%95%d7%9f.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%9e%d7%95%d7%9f.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:18	2408/2408	---M-Z	200	added ('OK')	text/html	etag:%22968-4d859313e0a6e-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%9e%d7%99%20%d7%a0%d7%a4%d7%a9.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%9e%d7%99%20%d7%a0%d7%a4%d7%a9.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:18	1925/1925	---M-Z	200	added ('OK')	text/html	etag:%22785-4d859313b1ca0-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%9f.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%9f.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:19	2088/2088	---M-Z	200	added ('OK')	text/html	etag:%22828-4d859312edb7d-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%a3.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%a3.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:19	10679/10679	---M-Z	200	added ('OK')	text/html	etag:%2229b7-4d859311c594f-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%a8%d7%95%d7%a3.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%a8%d7%95%d7%a3.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:19	14753/14753	---M-Z	200	added ('OK')	text/html	etag:%2239a1-4d859310b031a-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%a8%d7%99%d7%a4%d7%a1.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%92%d7%a8%d7%99%d7%a4%d7%a1.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:20	266997/266997	---M-Z	200	added ('OK')	text/html	etag:%22412f5-4d8593131f873-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%95%d7%9d.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%95%d7%9d.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:20	10794/10794	---M-Z	200	added ('OK')	text/html	etag:%222a2a-4d85930f90564-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%95%d7%9d%20%20%20%d7%a6%d7%91%d7%a2.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%95%d7%9d%20%20%20%d7%a6%d7%91%d7%a2.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:21	11294/11294	---M-Z	200	added ('OK')	text/html	etag:%222c1e-4d85930e384e2-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%95%d7%9f.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%95%d7%9f.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:21	26798/26798	---M-Z	200	added ('OK')	text/html	etag:%2268ae-4d85930c7172c-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%95%d7%a0%d7%99%d7%94.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%95%d7%a0%d7%99%d7%94.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
17:43:21	4483/4483	---M-Z	200	added ('OK')	text/html	etag:%221183-4d85930ab0386-gzip%22	http://www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%99%d7%a8.htm	C:/code/aspaklaria/mirror_httrack/www.aspaklaria.info/001_ALEF/%d7%90%d7%93%d7%99%d7%a8.html	(from http://www.aspaklaria.info/001_ALEF/ALEF.htm)
